age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
26.0,9.0,2.0,5.0,0.0,0.0,0.0,1.0,5.0,2.0,84.0,5.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.962,5228.1
33.0,1.0,1.0,2.0,,0.0,0.0,0.0,4.0,2.0,430.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.334,5099.1
18.0,8.0,2.0,,0.0,1.0,0.0,0.0,8.0,4.0,563.0,1.0,999.0,0.0,1.0,-3.4,92.379,-29.8,0.8029999999999999,5017.5
67.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,3.0,350.0,1.0,6.0,2.0,2.0,-1.7,94.027,-38.3,0.899,4991.6
43.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,205.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
47.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,4.0,9.0,7.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1
30.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,1.0,168.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
50.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,7.0,3.0,129.0,3.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1
39.0,4.0,0.0,6.0,,1.0,0.0,1.0,4.0,1.0,205.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
80.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,242.0,1.0,999.0,2.0,0.0,-3.4,92.431,-26.9,0.742,5017.5
32.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,3.0,1129.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.327,5099.1
38.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,10.0,3.0,24.0,1.0,999.0,1.0,0.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
73.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,4.0,179.0,1.0,999.0,0.0,1.0,-1.8,92.843,-50.0,1.531,5099.1
21.0,8.0,2.0,6.0,0.0,1.0,0.0,0.0,11.0,4.0,379.0,3.0,6.0,1.0,2.0,-3.0,92.713,-33.0,0.71,5023.5
23.0,8.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,563.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.259,5099.1
57.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,306.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
34.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,7.0,0.0,667.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
20.0,8.0,2.0,,0.0,0.0,0.0,0.0,4.0,1.0,202.0,2.0,12.0,1.0,2.0,-1.8,93.876,-40.0,0.6970000000000001,5008.7
34.0,4.0,1.0,6.0,0.0,1.0,0.0,1.0,4.0,3.0,118.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0
50.0,9.0,1.0,6.0,0.0,,,0.0,7.0,0.0,762.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1
39.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,150.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.955,5228.1
32.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,4.0,1.0,206.0,2.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.291,5099.1
54.0,4.0,1.0,6.0,,0.0,1.0,0.0,3.0,0.0,1817.0,3.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
41.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,1.0,60.0,3.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
36.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,220.0,3.0,999.0,0.0,1.0,-1.8,92.843,-50.0,1.584,5099.1
33.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,9.0,3.0,313.0,3.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.733,5017.5
39.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,598.0,2.0,999.0,2.0,0.0,-1.8,93.075,-47.1,1.483,5099.1
30.0,9.0,1.0,6.0,0.0,1.0,1.0,0.0,3.0,3.0,1373.0,2.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.365,5099.1
62.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,152.0,1.0,999.0,0.0,1.0,-3.4,92.649,-30.1,0.7190000000000001,5017.5
26.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1139.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
31.0,9.0,1.0,5.0,0.0,1.0,0.0,0.0,10.0,3.0,144.0,2.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
35.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,211.0,1.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
57.0,9.0,1.0,5.0,0.0,1.0,0.0,1.0,4.0,0.0,483.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
33.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,203.0,4.0,999.0,1.0,0.0,-1.8,92.843,-50.0,1.602,5099.1
30.0,7.0,2.0,3.0,0.0,1.0,1.0,0.0,6.0,2.0,87.0,3.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
28.0,9.0,2.0,6.0,0.0,1.0,0.0,0.0,6.0,3.0,58.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.968,5228.1
27.0,9.0,2.0,5.0,0.0,0.0,0.0,1.0,5.0,3.0,248.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1
54.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,50.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1
45.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,569.0,4.0,999.0,0.0,1.0,-3.4,92.379,-29.8,0.797,5017.5
37.0,9.0,1.0,5.0,0.0,1.0,0.0,1.0,10.0,1.0,164.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,367.0,1.0,999.0,0.0,1.0,-2.9,92.469,-33.6,1.072,5076.2
43.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,5.0,2.0,262.0,2.0,3.0,1.0,2.0,-2.9,92.963,-40.8,1.26,5076.2
32.0,,,6.0,0.0,0.0,0.0,1.0,4.0,4.0,617.0,4.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0
32.0,10.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,3.0,728.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
19.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,396.0,2.0,6.0,3.0,2.0,-1.1,94.199,-37.5,0.8759999999999999,4963.6
48.0,10.0,1.0,5.0,0.0,1.0,0.0,0.0,8.0,0.0,315.0,2.0,999.0,0.0,1.0,-1.1,94.199,-37.5,0.879,4963.6
33.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,5.0,2.0,257.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1
41.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,4.0,258.0,2.0,6.0,3.0,2.0,-1.7,94.027,-38.3,0.905,4991.6
40.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,206.0,10.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
55.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,498.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
66.0,5.0,,2.0,0.0,1.0,0.0,0.0,7.0,2.0,810.0,3.0,999.0,2.0,0.0,-2.9,92.201,-31.4,0.879,5076.2
50.0,1.0,1.0,,,0.0,0.0,0.0,6.0,3.0,59.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.958,5228.1
36.0,9.0,1.0,5.0,0.0,0.0,0.0,1.0,4.0,2.0,1423.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
31.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,10.0,2.0,522.0,1.0,6.0,1.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
76.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,168.0,1.0,999.0,1.0,0.0,-1.8,93.876,-40.0,0.6970000000000001,5008.7
56.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,4.0,178.0,2.0,3.0,1.0,2.0,-3.4,92.649,-30.1,0.716,5017.5
40.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,215.0,2.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
36.0,7.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,4.0,208.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0
42.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,10.0,0.0,65.0,2.0,999.0,1.0,0.0,-0.1,93.2,-42.0,4.191,5195.8
25.0,9.0,1.0,6.0,0.0,,,1.0,6.0,2.0,446.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
39.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,2.0,581.0,4.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1
49.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,105.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
25.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,3.0,476.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
30.0,8.0,2.0,,0.0,0.0,0.0,0.0,2.0,3.0,101.0,1.0,14.0,1.0,2.0,-1.8,93.369,-34.8,0.635,5008.7
44.0,1.0,1.0,2.0,,0.0,0.0,0.0,3.0,3.0,361.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.483,5099.1
29.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,174.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.281,5099.1
37.0,9.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,2.0,374.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0
60.0,9.0,1.0,5.0,,0.0,0.0,1.0,6.0,1.0,55.0,15.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
27.0,9.0,2.0,,0.0,0.0,0.0,0.0,4.0,4.0,7.0,4.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.25,5099.1
53.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,4.0,139.0,1.0,999.0,0.0,1.0,-2.9,92.201,-31.4,0.8490000000000001,5076.2
30.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,200.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.365,5099.1
21.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,328.0,1.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.7390000000000001,5017.5
44.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,5.0,1.0,924.0,2.0,4.0,1.0,2.0,-2.9,92.963,-40.8,1.262,5076.2
48.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,871.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.365,5099.1
39.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,4.0,224.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.966,5228.1
47.0,9.0,0.0,5.0,,0.0,0.0,1.0,4.0,2.0,348.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0
40.0,1.0,1.0,2.0,,1.0,0.0,0.0,3.0,3.0,324.0,1.0,999.0,1.0,0.0,-1.8,93.075,-47.1,1.41,5099.1
30.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,7.0,3.0,121.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1
34.0,9.0,1.0,,0.0,0.0,0.0,0.0,10.0,1.0,985.0,3.0,999.0,0.0,1.0,-1.1,94.767,-50.8,1.046,4963.6
59.0,1.0,1.0,0.0,,0.0,0.0,0.0,5.0,2.0,340.0,1.0,999.0,1.0,0.0,-2.9,92.963,-40.8,1.26,5076.2
36.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,10.0,2.0,75.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8
55.0,7.0,1.0,3.0,,0.0,0.0,0.0,7.0,0.0,33.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
29.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,6.0,1.0,181.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
45.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,80.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.967,5228.1
33.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,280.0,1.0,7.0,2.0,2.0,-1.8,93.749,-34.6,0.635,5008.7
51.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,4.0,55.0,1.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.25,5099.1
39.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,4.0,4.0,229.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0
52.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,5.0,4.0,245.0,3.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1
37.0,10.0,,6.0,0.0,0.0,0.0,0.0,5.0,1.0,100.0,1.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.262,5076.2
47.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,1.0,99.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
29.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,733.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.365,5099.1
51.0,1.0,1.0,0.0,,1.0,0.0,0.0,10.0,1.0,271.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
35.0,9.0,1.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0,103.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0
43.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,3.0,380.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
35.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,9.0,3.0,194.0,1.0,4.0,1.0,2.0,-3.4,92.431,-26.9,0.754,5017.5
31.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,3.0,145.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.8660000000000005,5228.1
32.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,527.0,1.0,999.0,0.0,1.0,-1.7,94.215,-40.3,0.893,4991.6
31.0,9.0,1.0,6.0,0.0,0.0,0.0,1.0,10.0,0.0,57.0,4.0,999.0,0.0,1.0,-3.4,92.649,-30.1,0.7140000000000001,5017.5
44.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,2.0,153.0,3.0,0.0,1.0,2.0,-1.7,94.027,-38.3,0.9,4991.6
34.0,9.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,2.0,135.0,3.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1
27.0,,2.0,3.0,,1.0,0.0,0.0,4.0,0.0,334.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.2990000000000002,5099.1
46.0,9.0,1.0,5.0,0.0,1.0,0.0,0.0,3.0,3.0,369.0,2.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.365,5099.1
34.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,5.0,0.0,38.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1
39.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,4.0,653.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
34.0,0.0,1.0,6.0,,0.0,0.0,0.0,7.0,1.0,1227.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1
33.0,9.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,3.0,90.0,5.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1
61.0,0.0,1.0,6.0,,1.0,0.0,0.0,5.0,2.0,1076.0,2.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.26,5076.2
34.0,9.0,1.0,3.0,0.0,0.0,1.0,0.0,10.0,2.0,561.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8
41.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,2.0,206.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
34.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,8.0,4.0,285.0,3.0,999.0,1.0,0.0,-1.1,94.199,-37.5,0.879,4963.6
26.0,0.0,1.0,3.0,,0.0,0.0,1.0,4.0,1.0,155.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0
26.0,1.0,1.0,2.0,,0.0,0.0,1.0,6.0,1.0,77.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
38.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,520.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8
37.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,123.0,5.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.25,5099.1
49.0,7.0,0.0,3.0,,1.0,0.0,0.0,6.0,1.0,100.0,9.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
42.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,3.0,431.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0
58.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,4.0,72.0,3.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.966,5228.1
36.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,10.0,2.0,154.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8
34.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,5.0,1.0,401.0,1.0,999.0,0.0,1.0,-1.7,94.055,-39.8,0.7609999999999999,4991.6
38.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,160.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
39.0,9.0,1.0,5.0,,1.0,0.0,0.0,7.0,2.0,145.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1
36.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,458.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.291,5099.1
24.0,9.0,2.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,477.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.365,5099.1
35.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,4.0,3.0,162.0,5.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0
46.0,6.0,1.0,2.0,,0.0,1.0,0.0,10.0,0.0,836.0,1.0,999.0,1.0,0.0,-0.1,93.2,-42.0,4.191,5195.8
47.0,3.0,1.0,0.0,,0.0,0.0,0.0,6.0,2.0,189.0,3.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
48.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,10.0,0.0,159.0,1.0,6.0,3.0,2.0,-1.1,94.767,-50.8,1.05,4963.6
36.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,9.0,4.0,480.0,1.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.72,5017.5
39.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,3.0,607.0,3.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1
41.0,1.0,2.0,,,0.0,0.0,0.0,6.0,4.0,96.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
52.0,7.0,1.0,3.0,,0.0,0.0,0.0,7.0,0.0,36.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
53.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,0.0,267.0,1.0,999.0,1.0,0.0,-2.9,92.201,-31.4,0.821,5076.2
60.0,4.0,1.0,6.0,,0.0,0.0,1.0,4.0,4.0,409.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0
40.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,217.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
37.0,9.0,2.0,3.0,,0.0,0.0,0.0,6.0,0.0,500.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1
58.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,235.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.259,5099.1
58.0,10.0,0.0,2.0,0.0,1.0,0.0,1.0,9.0,2.0,509.0,1.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.7240000000000001,5017.5
30.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,194.0,1.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.266,5076.2
31.0,4.0,2.0,6.0,0.0,1.0,1.0,0.0,4.0,3.0,146.0,3.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1
40.0,7.0,1.0,0.0,,1.0,0.0,0.0,4.0,4.0,237.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
65.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,10.0,3.0,88.0,2.0,3.0,2.0,2.0,-3.4,92.649,-30.1,0.7140000000000001,5017.5
32.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,197.0,1.0,999.0,1.0,0.0,-1.7,94.055,-39.8,0.754,4991.6
53.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,222.0,2.0,999.0,0.0,1.0,-1.8,93.749,-34.6,0.64,5008.7
35.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,4.0,16.0,9.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1
52.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,10.0,1.0,67.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
51.0,9.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,2.0,512.0,5.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1
31.0,1.0,1.0,1.0,,0.0,0.0,1.0,5.0,2.0,91.0,4.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.864,5228.1
54.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,169.0,1.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.25,5099.1
40.0,9.0,2.0,6.0,0.0,1.0,1.0,0.0,7.0,4.0,150.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.966,5228.1
59.0,1.0,1.0,1.0,,0.0,0.0,0.0,6.0,0.0,106.0,10.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
53.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,3.0,1.0,158.0,2.0,6.0,1.0,2.0,-1.8,93.075,-47.1,1.405,5099.1
27.0,8.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,80.0,4.0,999.0,0.0,1.0,-1.8,92.843,-50.0,1.65,5099.1
60.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,1640.0,1.0,999.0,0.0,1.0,-1.1,94.199,-37.5,0.8759999999999999,4963.6
29.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,5.0,3.0,15.0,10.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1
27.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,6.0,4.0,979.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
26.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,8.0,1.0,201.0,1.0,999.0,0.0,1.0,-1.1,94.199,-37.5,0.8809999999999999,4963.6
29.0,9.0,1.0,5.0,0.0,0.0,0.0,1.0,4.0,4.0,886.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0
34.0,,2.0,6.0,0.0,0.0,0.0,1.0,9.0,2.0,85.0,1.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.7240000000000001,5017.5
39.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,926.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.958,5228.1
48.0,9.0,1.0,5.0,0.0,1.0,0.0,1.0,6.0,1.0,616.0,11.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
34.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,7.0,1.0,447.0,1.0,999.0,1.0,0.0,-1.7,94.027,-38.3,0.904,4991.6
36.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,559.0,1.0,5.0,1.0,2.0,-2.9,92.201,-31.4,0.884,5076.2
44.0,1.0,2.0,1.0,,1.0,0.0,1.0,4.0,4.0,665.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0
57.0,1.0,1.0,,,0.0,0.0,1.0,5.0,2.0,651.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1
55.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,10.0,4.0,142.0,2.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.021,5195.8
50.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,5.0,1.0,199.0,3.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.864,5228.1
35.0,1.0,1.0,,0.0,0.0,0.0,1.0,4.0,2.0,128.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
35.0,9.0,2.0,6.0,0.0,1.0,1.0,1.0,7.0,3.0,37.0,4.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.962,5228.1
