age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
30.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,3.0,426.0,3.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.41,5099.1
26.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,688.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
24.0,8.0,2.0,,0.0,1.0,0.0,0.0,5.0,0.0,220.0,1.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.26,5076.2
60.0,4.0,1.0,6.0,0.0,1.0,1.0,0.0,6.0,3.0,395.0,1.0,4.0,2.0,2.0,-1.7,94.215,-40.3,0.782,4991.6
30.0,1.0,2.0,,0.0,0.0,0.0,1.0,5.0,3.0,116.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.8660000000000005,5228.1
32.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,10.0,3.0,60.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
34.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,2.0,89.0,3.0,999.0,1.0,0.0,-0.1,93.2,-42.0,4.12,5195.8
64.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,8.0,2.0,222.0,2.0,999.0,0.0,1.0,-1.1,94.199,-37.5,0.8859999999999999,4963.6
43.0,9.0,2.0,6.0,0.0,1.0,0.0,1.0,4.0,3.0,1120.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0
38.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,7.0,0.0,153.0,3.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
26.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,6.0,2.0,153.0,1.0,999.0,0.0,1.0,-2.9,92.469,-33.6,1.029,5076.2
60.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,7.0,4.0,60.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1
37.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,277.0,1.0,9.0,1.0,2.0,-1.8,92.893,-46.2,1.2990000000000002,5099.1
56.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,8.0,4.0,323.0,3.0,6.0,1.0,2.0,-3.4,92.379,-29.8,0.762,5017.5
28.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,4.0,2.0,244.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.281,5099.1
51.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,396.0,3.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.334,5099.1
48.0,10.0,1.0,5.0,0.0,1.0,0.0,0.0,4.0,2.0,236.0,1.0,6.0,2.0,2.0,-1.8,93.876,-40.0,0.682,5008.7
48.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,104.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
27.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,1.0,170.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1
32.0,4.0,1.0,6.0,0.0,1.0,0.0,1.0,4.0,1.0,64.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
32.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,5.0,3.0,327.0,3.0,3.0,1.0,2.0,-2.9,92.963,-40.8,1.26,5076.2
31.0,10.0,2.0,6.0,0.0,1.0,0.0,0.0,6.0,1.0,309.0,1.0,6.0,3.0,2.0,-1.7,94.215,-40.3,0.835,4991.6
29.0,2.0,1.0,6.0,0.0,1.0,1.0,0.0,10.0,3.0,265.0,3.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
36.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,122.0,1.0,999.0,1.0,0.0,-1.8,93.075,-47.1,1.405,5099.1
34.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,1.0,150.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
34.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,4.0,649.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
42.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,919.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.958,5228.1
57.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,631.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
28.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,7.0,0.0,343.0,2.0,999.0,1.0,0.0,-2.9,92.201,-31.4,0.861,5076.2
34.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,2.0,271.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
34.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,345.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
48.0,9.0,1.0,3.0,0.0,0.0,1.0,0.0,9.0,3.0,288.0,3.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.722,5017.5
69.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,178.0,1.0,999.0,0.0,1.0,-3.4,92.649,-30.1,0.715,5017.5
57.0,1.0,1.0,3.0,,0.0,0.0,0.0,6.0,4.0,558.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1
31.0,4.0,1.0,6.0,0.0,0.0,1.0,0.0,7.0,2.0,92.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.967,5228.1
32.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,9.0,2.0,467.0,2.0,6.0,1.0,2.0,-3.4,92.431,-26.9,0.735,5017.5
33.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,766.0,3.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
29.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,666.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.2990000000000002,5099.1
59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,193.0,1.0,999.0,0.0,1.0,-1.8,93.876,-40.0,0.682,5008.7
69.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,3.0,355.0,3.0,999.0,0.0,1.0,-3.4,92.649,-30.1,0.716,5017.5
37.0,0.0,1.0,3.0,0.0,,,0.0,10.0,3.0,518.0,2.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
26.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,479.0,1.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.262,5076.2
52.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,4.0,2.0,611.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
26.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,171.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.415,5099.1
34.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,6.0,1.0,119.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
31.0,9.0,2.0,6.0,0.0,1.0,0.0,0.0,7.0,3.0,34.0,6.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.962,5228.1
36.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,4.0,1.0,260.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1
31.0,7.0,2.0,3.0,0.0,1.0,0.0,0.0,10.0,3.0,1059.0,2.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
34.0,9.0,1.0,5.0,0.0,1.0,0.0,0.0,7.0,4.0,31.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.966,5228.1
43.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,880.0,4.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.25,5099.1
39.0,0.0,1.0,3.0,0.0,,,0.0,4.0,0.0,99.0,2.0,999.0,2.0,0.0,-1.8,92.893,-46.2,1.354,5099.1
44.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,2.0,97.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
54.0,1.0,1.0,2.0,,0.0,0.0,1.0,4.0,2.0,783.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
32.0,1.0,2.0,6.0,0.0,1.0,1.0,0.0,6.0,2.0,126.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
31.0,9.0,1.0,6.0,0.0,1.0,0.0,0.0,5.0,4.0,276.0,2.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.268,5076.2
30.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,3.0,1.0,496.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.423,5099.1
47.0,9.0,2.0,5.0,,1.0,1.0,1.0,5.0,0.0,227.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.865,5228.1
41.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,253.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1
30.0,9.0,,6.0,0.0,0.0,0.0,0.0,2.0,0.0,173.0,2.0,6.0,2.0,2.0,-1.8,93.369,-34.8,0.639,5008.7
41.0,9.0,2.0,6.0,,0.0,0.0,1.0,4.0,2.0,79.0,8.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0
28.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,8.0,4.0,91.0,1.0,1.0,3.0,2.0,-3.4,92.379,-29.8,0.773,5017.5
33.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,467.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1
35.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,5.0,1.0,187.0,1.0,6.0,2.0,2.0,-1.7,94.055,-39.8,0.713,4991.6
34.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,10.0,3.0,135.0,1.0,6.0,1.0,2.0,-3.4,92.649,-30.1,0.7140000000000001,5017.5
28.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,3.0,176.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1
33.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,3.0,265.0,1.0,3.0,3.0,2.0,-1.7,94.027,-38.3,0.899,4991.6
45.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,173.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
34.0,6.0,2.0,6.0,0.0,1.0,0.0,1.0,5.0,4.0,19.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1
28.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,6.0,2.0,690.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
37.0,1.0,2.0,2.0,,0.0,0.0,1.0,4.0,4.0,1230.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
42.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,8.0,2.0,232.0,1.0,3.0,2.0,2.0,-1.1,94.199,-37.5,0.8859999999999999,4963.6
59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1397.0,3.0,999.0,1.0,0.0,-1.8,93.749,-34.6,0.642,5008.7
25.0,,2.0,6.0,0.0,0.0,0.0,1.0,5.0,2.0,2203.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.864,5228.1
34.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,2.0,130.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1
32.0,9.0,1.0,5.0,0.0,1.0,1.0,1.0,10.0,2.0,196.0,3.0,999.0,1.0,0.0,-0.1,93.2,-42.0,4.12,5195.8
37.0,8.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,3.0,489.0,1.0,999.0,1.0,0.0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
33.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,4.0,3.0,239.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0
58.0,5.0,1.0,5.0,,0.0,0.0,1.0,5.0,4.0,74.0,5.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1
40.0,9.0,2.0,2.0,,1.0,1.0,0.0,10.0,0.0,180.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.191,5195.8
34.0,7.0,1.0,3.0,,0.0,0.0,1.0,4.0,1.0,198.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
37.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,2.0,83.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
30.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2.0,131.0,2.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8
26.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,185.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.864,5228.1
32.0,1.0,2.0,1.0,,,,0.0,6.0,1.0,199.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
37.0,1.0,2.0,,,0.0,0.0,1.0,4.0,2.0,293.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
27.0,,2.0,6.0,0.0,1.0,0.0,0.0,5.0,2.0,665.0,4.0,3.0,2.0,2.0,-1.7,94.055,-39.8,0.767,4991.6
53.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,10.0,3.0,888.0,2.0,999.0,1.0,0.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
26.0,7.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,2.0,190.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
50.0,0.0,2.0,2.0,,0.0,1.0,1.0,4.0,0.0,52.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.2990000000000002,5099.1
42.0,7.0,0.0,3.0,,1.0,0.0,0.0,6.0,0.0,118.0,3.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
57.0,2.0,1.0,,,0.0,0.0,0.0,6.0,3.0,384.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.958,5228.1
41.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,0.0,85.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
32.0,1.0,1.0,0.0,,1.0,0.0,1.0,4.0,4.0,926.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
53.0,2.0,1.0,6.0,,1.0,0.0,0.0,6.0,1.0,893.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
36.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,7.0,3.0,474.0,1.0,999.0,0.0,1.0,-2.9,92.201,-31.4,0.851,5076.2
39.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,583.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.2990000000000002,5099.1
24.0,10.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,0.0,98.0,1.0,999.0,1.0,0.0,-3.4,92.649,-30.1,0.715,5017.5
28.0,10.0,1.0,5.0,0.0,1.0,0.0,1.0,7.0,4.0,275.0,6.0,999.0,0.0,1.0,-2.9,92.201,-31.4,0.8690000000000001,5076.2
30.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,7.0,3.0,76.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1
29.0,0.0,1.0,3.0,0.0,,,0.0,5.0,1.0,238.0,6.0,3.0,3.0,2.0,-1.7,94.055,-39.8,0.723,4991.6
26.0,0.0,2.0,3.0,0.0,,,0.0,10.0,0.0,347.0,1.0,999.0,0.0,1.0,-3.4,92.649,-30.1,0.715,5017.5
33.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,352.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.365,5099.1
40.0,6.0,1.0,5.0,0.0,1.0,1.0,1.0,5.0,4.0,716.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1
40.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,5.0,1.0,999.0,0.0,1.0,-1.7,94.055,-39.8,0.7020000000000001,4991.6
56.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,3.0,750.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0
32.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,4.0,73.0,3.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.25,5099.1
59.0,3.0,1.0,,,1.0,0.0,0.0,7.0,1.0,72.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
65.0,5.0,1.0,,0.0,,,1.0,9.0,0.0,208.0,3.0,999.0,1.0,0.0,-3.4,92.431,-26.9,0.7390000000000001,5017.5
50.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,10.0,0.0,742.0,1.0,999.0,0.0,1.0,-1.1,94.767,-50.8,1.05,4963.6
32.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,4.0,4.0,757.0,1.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.25,5099.1
38.0,7.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,1665.0,3.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.445,5099.1
34.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,4.0,148.0,5.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.947,5228.1
50.0,1.0,2.0,2.0,,1.0,1.0,1.0,4.0,3.0,184.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0
31.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,226.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.354,5099.1
59.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,3.0,297.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1
76.0,5.0,1.0,5.0,,1.0,0.0,0.0,5.0,1.0,352.0,1.0,3.0,1.0,2.0,-1.7,94.055,-39.8,0.7609999999999999,4991.6
59.0,2.0,0.0,3.0,,1.0,0.0,1.0,4.0,4.0,138.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
50.0,1.0,1.0,0.0,,0.0,1.0,0.0,6.0,1.0,231.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
26.0,3.0,2.0,3.0,,1.0,0.0,0.0,6.0,3.0,185.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
28.0,9.0,2.0,6.0,0.0,1.0,0.0,0.0,4.0,1.0,326.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1
29.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,3.0,114.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
68.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,3.0,4.0,330.0,3.0,999.0,0.0,1.0,-1.8,93.749,-34.6,0.644,5008.7
60.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,595.0,2.0,6.0,1.0,2.0,-3.4,92.431,-26.9,0.737,5017.5
44.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,903.0,4.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.244,5099.1
38.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,0.0,384.0,3.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
54.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,499.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.344,5099.1
32.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,211.0,1.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
33.0,10.0,1.0,6.0,0.0,1.0,0.0,0.0,5.0,0.0,579.0,3.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.26,5076.2
33.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1077.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
30.0,0.0,2.0,6.0,0.0,1.0,0.0,1.0,9.0,3.0,1002.0,4.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.733,5017.5
58.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,394.0,1.0,999.0,0.0,1.0,-3.4,92.379,-29.8,0.7809999999999999,5017.5
51.0,10.0,0.0,6.0,,1.0,1.0,1.0,5.0,2.0,110.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.962,5228.1
38.0,9.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,3.0,137.0,1.0,999.0,0.0,1.0,-1.8,92.843,-50.0,1.757,5099.1
31.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,289.0,8.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.25,5099.1
39.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,356.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
58.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,4.0,0.0,1234.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
62.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,7.0,1.0,531.0,3.0,6.0,1.0,2.0,-2.9,92.201,-31.4,0.838,5076.2
48.0,9.0,1.0,3.0,0.0,1.0,0.0,0.0,9.0,3.0,215.0,2.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.722,5017.5
28.0,7.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,3.0,957.0,1.0,6.0,1.0,2.0,-1.7,94.215,-40.3,0.846,4991.6
39.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,29.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.344,5099.1
28.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,7.0,4.0,262.0,1.0,4.0,2.0,2.0,-2.9,92.201,-31.4,0.8809999999999999,5076.2
26.0,8.0,2.0,2.0,0.0,1.0,0.0,1.0,9.0,1.0,1003.0,3.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.742,5017.5
40.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,279.0,4.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
49.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,155.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1
40.0,1.0,1.0,5.0,,0.0,0.0,1.0,5.0,4.0,554.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.967,5228.1
32.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,41.0,2.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.466,5099.1
47.0,7.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,98.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0
33.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,472.0,1.0,999.0,1.0,0.0,-1.7,94.055,-39.8,0.72,4991.6
26.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,10.0,4.0,208.0,2.0,3.0,1.0,2.0,-3.4,92.649,-30.1,0.7140000000000001,5017.5
50.0,4.0,1.0,6.0,,1.0,0.0,0.0,7.0,0.0,734.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
44.0,9.0,1.0,3.0,0.0,1.0,1.0,0.0,9.0,0.0,310.0,1.0,999.0,1.0,0.0,-1.1,94.601,-49.5,1.0,4963.6
79.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,510.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.365,5099.1
37.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,1.0,52.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
52.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,10.0,1.0,89.0,1.0,3.0,2.0,2.0,-3.4,92.649,-30.1,0.715,5017.5
49.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1
39.0,0.0,1.0,3.0,,0.0,0.0,1.0,5.0,3.0,120.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.958,5228.1
58.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,10.0,1.0,191.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
30.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,1.0,250.0,2.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.262,5076.2
30.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,6.0,4.0,30.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.959,5228.1
38.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,1.0,177.0,2.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.384,5099.1
62.0,5.0,1.0,,0.0,0.0,0.0,0.0,7.0,4.0,172.0,4.0,999.0,0.0,1.0,-2.9,92.201,-31.4,0.8690000000000001,5076.2
38.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,4.0,633.0,1.0,16.0,1.0,2.0,-1.7,94.027,-38.3,0.898,4991.6
44.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,4.0,1.0,281.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.344,5099.1
33.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,7.0,3.0,126.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.962,5228.1
42.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,294.0,2.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8
70.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,9.0,0.0,837.0,2.0,999.0,1.0,0.0,-3.4,92.431,-26.9,0.743,5017.5
29.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,5.0,2.0,226.0,2.0,6.0,1.0,2.0,-1.7,94.055,-39.8,0.7040000000000001,4991.6
28.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,419.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1
